DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY,RED_ADC,IR_ADC
4,79,98.9,0,16864,3759.2,38506,13627
4,79,98.9,0,15829,3759.2,38528,13639
4,79,98.9,0,14820,3759.2,38546,13652
4,79,98.9,0,13871,3759.2,38569,13668
4,79,98.9,0,12975,3759.2,38591,13681
4,79,98.9,0,12131,3759.2,38614,13701
4,79,98.9,0,11340,3759.2,38636,13712
4,79,98.9,0,10602,3759.2,38656,13727
4,79,98.9,0,9908,3759.2,38682,13743
4,79,98.9,0,9249,3759.2,38706,13759
4,79,98.9,0,8626,3759.2,38722,13768
4,79,98.9,0,8030,3759.2,38722,13768
4,79,98.9,0,7452,3759.2,38693,13755
4,79,98.9,0,6892,3759.2,38625,13711
4,79,98.9,0,6386,3759.2,38533,13652
4,79,99.0,0,5959,3759.2,38408,13573
4,79,99.0,0,5674,3759.2,38264,13479
4,79,99.0,0,5626,3759.2,38118,13382
4,79,99.0,0,5894,3759.2,37979,13294
4,79,99.0,0,6583,3759.2,37877,13226
4,79,99.0,0,7798,3759.2,37801,13177
4,79,99.0,0,9565,3759.2,37747,13140
4,79,99.0,0,11930,3759.2,37708,13115
4,79,99.0,0,14875,3759.2,37679,13096
4,79,99.0,0,18341,3759.2,37663,13084
4,79,99.0,0,22226,3759.2,37655,13078
4,79,99.0,0,26410,3759.2,37655,13076
4,79,99.0,0,30765,3759.2,37661,13078
4,79,99.0,0,35128,3759.2,37672,13086
4,79,99.0,0,39353,3759.2,37681,13095
4,79,99.0,0,43279,3759.2,37697,13104
4,79,99.0,0,46792,3759.2,37715,13113
4,79,99.0,0,49792,3759.2,37735,13124
4,79,99.0,0,52232,3759.2,37751,13138
4,79,99.0,8,54056,3759.2,37768,13146
4,79,99.0,0,55246,3759.2,37788,13163
4,79,99.0,0,55845,3759.2,37810,13176
4,79,99.0,0,55891,3759.2,37827,13189
4,79,99.0,0,55445,3759.2,37851,13203
4,79,99.0,0,54570,3759.2,37875,13218
4,79,99.0,0,53356,3759.2,37902,13240
4,79,99.0,0,51882,3759.2,37928,13250
4,79,99.0,0,50229,3759.2,37948,13265
4,79,99.0,0,48458,3759.2,37969,13279
4,79,99.0,0,46641,3759.2,37990,13289
4,79,99.0,0,44822,3759.2,38005,13299
4,79,99.0,0,43063,3759.2,38016,13308
4,79,99.0,0,41381,3759.2,38016,13311
4,79,99.0,0,39804,3759.2,38021,13316
4,79,99.0,0,38358,3759.2,38027,13321
4,79,99.0,0,37072,3759.2,38028,13318
4,79,99.0,0,35917,3759.2,38024,13321
4,79,99.0,0,34923,3759.2,38029,13320
4,79,99.0,0,34088,3759.2,38029,13319
4,79,99.0,0,33397,3759.2,38036,13325
4,79,99.0,0,32858,3759.2,38043,13329
4,79,99.0,0,32437,3759.2,38055,13338
4,79,99.0,0,32133,3759.2,38066,13343
4,79,99.0,0,31902,3759.2,38081,13354
4,79,99.0,0,31734,3759.2,38100,13364
4,79,99.0,0,31612,3759.2,38116,13377
4,79,99.0,0,31499,3759.2,38139,13392
4,79,99.0,0,31385,3759.2,38158,13405
4,79,99.0,0,31216,3759.2,38181,13420
4,79,99.0,0,30980,3759.2,38203,13433
4,79,99.0,0,30678,3759.2,38229,13450
4,79,99.0,0,30282,3759.2,38251,13460
4,79,99.0,0,29791,3759.2,38275,13478
4,79,99.0,0,29205,3759.2,38301,13495
4,79,99.0,0,28523,3759.2,38326,13514
4,79,99.0,0,27744,3759.2,38351,13530
4,79,99.0,0,26888,3759.2,38374,13543
4,79,99.0,0,25945,3759.2,38401,13559
4,79,99.0,0,24933,3759.2,38424,13575
4,79,99.0,0,23863,3759.2,38448,13589
4,79,99.0,0,22761,3759.2,38472,13606
4,79,99.0,0,21638,3759.2,38498,13622
4,79,99.0,0,20514,3759.2,38521,13637
4,79,99.0,0,19378,3759.2,38543,13653
4,79,99.0,0,18260,3759.2,38566,13666
4,79,99.0,0,17160,3759.2,38591,13682
4,79,99.0,0,16088,3759.2,38612,13698
4,79,99.0,0,15053,3759.2,38632,13712
4,79,99.0,0,14057,3759.2,38652,13725
4,79,99.0,0,13088,3759.2,38678,13741
4,79,99.0,0,12158,3759.2,38697,13754
4,79,99.0,0,11266,3759.2,38723,13771
4,79,99.0,0,10423,3759.2,38742,13784
4,79,99.0,0,9599,3759.2,38763,13795
4,79,99.0,0,8804,3749.6,38786,13809
4,79,99.0,0,8039,3749.6,38811,13828
4,79,99.0,0,7303,3749.6,38827,13840
4,79,99.0,0,6588,3749.6,38830,13842
4,79,99.0,0,5902,3749.6,38804,13826
4,79,99.0,0,5236,3749.6,38744,13785
4,79,99.0,0,4629,3749.6,38644,13724
4,79,99.0,0,4128,3749.6,38520,13644
4,79,99.0,0,3782,3749.6,38373,13543
4,79,99.0,0,3695,3749.6,38218,13443
4,79,99.2,0,29845,3749.6,38056,838467751
4,79,99.2,0,26378,3749.6,38127,13270
4,79,99.2,0,25302,3749.6,38153,13283
4,79,99.2,0,24285,3749.6,38179,13305
4,79,99.2,0,23320,3749.6,38204,13319
4,79,99.2,0,22401,3749.6,38226,13334
4,79,99.2,0,21541,3749.6,38252,13354
4,79,99.2,0,20728,3749.6,38279,13368
4,79,99.2,0,19961,3749.6,38304,13382
4,79,99.2,0,19228,3749.6,38330,13402
4,79,99.2,0,18528,3749.6,38356,13420
4,79,99.2,0,17855,3749.6,38380,13435
4,79,99.2,0,17208,3749.6,38411,13451
4,79,99.2,0,16568,3749.6,38436,13471
4,79,99.2,0,15942,3749.6,38458,13484
4,79,99.2,0,15322,3749.6,38472,13494
4,79,99.2,0,14701,3749.6,38466,13494
4,79,99.2,0,14101,3749.6,38426,13467
4,79,99.2,0,13508,3749.6,38350,13422
4,79,99.2,0,12957,3749.6,38231,13345
4,78,99.2,0,12488,3749.6,38089,13253
4,78,99.2,0,12171,3749.6,37929,13150
4,78,99.2,0,12076,3749.6,37760,13041
4,78,99.2,0,12292,3749.6,37591,12932
4,78,99.2,0,12910,3749.6,37442,12839
4,78,99.2,0,14006,3749.6,37336,12769
4,78,99.2,0,15643,3749.6,37255,12719
4,78,99.2,0,17843,3749.6,37189,12674
4,78,99.2,0,20602,3749.6,37148,12646
4,78,99.2,0,23866,3749.6,37118,12623
4,78,99.2,0,27570,3749.6,37097,12611
4,78,99.2,0,31593,3749.6,37088,12605
4,78,99.2,0,35806,3749.6,37084,12604
4,78,99.2,0,40067,3749.6,37088,12603
4,78,99.2,0,44226,3749.6,37096,12607
4,78,99.2,0,48146,3749.6,37113,12615
4,78,99.2,0,51703,3749.6,37126,12624
4,78,99.2,0,54803,3749.6,37142,12634
4,78,99.2,0,57374,3749.6,37162,12646
4,78,99.2,0,59372,3749.6,37177,12655
4,78,99.2,8,60784,3749.6,37193,12666
4,78,99.2,0,61624,3749.6,37208,12676
4,78,99.2,0,61920,3749.6,37224,12685
4,78,99.2,0,61738,3749.6,37251,12704
4,78,99.2,0,61134,3749.6,37271,12719
4,78,99.2,0,60194,3749.6,37299,12734
4,78,99.2,0,58980,3749.6,37323,12750
4,78,99.2,0,57571,3749.6,37348,12766
4,78,99.2,0,56030,3749.6,37369,12778
4,78,99.2,0,54433,3749.6,37381,12786
4,78,99.2,0,52815,3749.6,37387,12791
4,78,99.2,0,51233,3749.6,37390,12796
4,78,99.2,0,49721,3749.6,37383,12794
4,78,99.2,0,48307,3749.6,37382,12790
4,78,99.2,0,47012,3749.6,37374,12783
4,78,99.2,0,45858,3749.6,37365,12780
4,78,99.2,0,44858,3749.6,37363,12777
4,78,99.2,0,44026,3749.6,37358,12777
4,78,99.2,0,43357,3749.6,37357,12778
4,78,99.2,0,42837,3749.6,37360,12776
4,78,99.2,0,42465,3749.6,37365,12781
4,78,99.2,0,42220,3749.6,37377,12790
4,78,99.2,0,42076,3749.6,37394,12798
4,78,99.2,0,42010,3749.6,37409,12807
4,78,99.2,0,41994,3749.6,37430,12820
4,78,99.2,0,41999,3749.6,37455,12836
4,78,99.2,0,41997,3749.6,37480,12853
4,78,99.2,0,41959,3749.6,37511,12871
4,78,99.2,0,41857,3749.6,37540,12888
4,78,99.2,0,41667,3749.6,37572,12907
4,78,99.2,0,41368,3749.6,37601,12929
4,78,99.2,0,40953,3749.6,37632,12948
4,78,99.2,0,40421,3749.6,37665,12968
4,78,99.2,0,39771,3749.6,37700,12988
4,78,99.2,0,38982,3749.6,37734,13012
4,78,99.2,0,38088,3749.6,37766,13029
4,78,99.2,0,37082,3749.6,37799,13053
4,78,99.2,0,14006,3749.6,37336,12769
4,78,99.2,0,15643,3749.6,37255,12719
4,78,99.2,0,17843,3749.6,37189,12674
4,78,99.2,0,20602,3749.6,37148,12646
4,78,99.2,0,23866,3749.6,37118,12623
4,78,99.2,0,27570,3749.6,37097,12611
4,78,99.2,0,31593,3749.6,37088,12605
4,78,99.2,0,35806,3749.6,37084,12604
4,78,99.2,0,40067,3749.6,37088,12603
4,78,99.2,0,44226,3749.6,37096,12607
4,78,99.2,0,48146,3749.6,37113,12615
4,78,99.2,0,51703,3749.6,37126,12624
4,78,99.2,0,54803,3749.6,37142,12634
4,78,99.2,0,57374,3749.6,37162,12646
4,78,99.2,0,59372,3749.6,37177,12655
4,78,99.2,8,60784,3749.6,37193,12666
4,78,99.2,0,61624,3749.6,37208,12676
4,78,99.2,0,61920,3749.6,37224,12685
4,78,99.2,0,61738,3749.6,37251,12704
4,78,99.2,0,61134,3749.6,37271,12719
4,78,99.2,0,60194,3749.6,37299,12734
4,78,99.2,0,58980,3749.6,37323,12750
4,78,99.2,0,57571,3749.6,37348,12766
4,78,99.2,0,56030,3749.6,37369,12778
4,78,99.2,0,54433,3749.6,37381,12786
4,78,99.2,0,52815,3749.6,37387,12791
4,78,99.2,0,51233,3749.6,37390,12796
4,78,99.2,0,49721,3749.6,37383,12794
4,78,99.2,0,48307,3749.6,37382,12790
4,78,99.2,0,47012,3749.6,37374,12783
4,78,99.2,0,45858,3749.6,37365,12780
4,78,99.2,0,44858,3749.6,37363,12777
4,78,99.2,0,44026,3749.6,37358,12777
4,78,99.2,0,43357,3749.6,37357,12778
4,78,99.2,0,42837,3749.6,37360,12776
4,78,99.2,0,42465,3749.6,37365,12781
4,78,99.2,0,42220,3749.6,37377,12790
4,78,99.2,0,42076,3749.6,37394,12798
4,78,99.2,0,42010,3749.6,37409,12807
4,78,99.2,0,41994,3749.6,37430,12820
4,78,99.2,0,41999,3749.6,37455,12836
4,78,99.2,0,41997,3749.6,37480,12853
4,78,99.2,0,41959,3749.6,37511,12871
4,78,99.2,0,41857,3749.6,37540,12888
4,78,99.2,0,41667,3749.6,37572,12907
4,78,99.2,0,41368,3749.6,37601,12929
4,78,99.2,0,40953,3749.6,37632,12948
4,78,99.2,0,40421,3749.6,37665,12968
4,78,99.2,0,39771,3749.6,37700,12988
4,78,99.2,0,38982,3749.6,37734,13012
4,78,99.2,0,38088,3749.6,37766,13029
4,78,99.2,0,37082,3749.6,37799,13053
4,78,99.2,0,35985,3749.6,37829,13072
4,78,99.2,0,34819,3749.6,37862,13093
4,78,99.2,0,33597,3749.6,37888,13110
4,78,99.2,0,32318,3749.6,37918,13131
4,78,99.2,0,31028,3749.6,37944,13149
4,78,99.2,0,29725,3749.6,37977,13166
4,78,99.2,0,28418,3749.6,38003,13185
4,78,99.2,0,27137,3749.6,38031,13205
4,78,99.2,0,25890,3749.6,38059,13220
4,78,99.2,0,24676,3749.6,38090,13242
4,78,99.2,0,23504,3749.6,38113,13256
4,78,99.2,0,22389,3749.6,38140,13275
4,78,99.2,0,21317,3749.6,38172,13296
4,78,99.2,0,20296,3749.6,38202,13316
4,78,99.2,0,19325,3749.6,38227,13333
4,78,99.2,0,18391,3749.6,38243,13340
4,78,99.2,0,17500,3749.6,38237,13340
4,78,99.2,0,16647,3749.6,38204,13321
4,78,99.2,0,15837,3749.6,38134,13279
4,78,99.2,0,15095,3749.6,38027,13213
4,78,99.2,0,14458,3749.6,37900,13135
4,78,99.2,0,13978,3749.6,37757,13041
4,78,99.2,0,13732,3749.6,37607,12944
4,78,99.2,0,13801,3749.6,37456,12846
4,78,99.2,0,14277,3749.6,37323,12761
4,78,99.2,0,15228,3749.6,37226,12700
4,78,99.2,0,16715,3749.6,37153,12651
4,78,99.2,0,18770,3749.6,37097,12617
4,78,99.2,0,21372,3749.6,37059,12591
4,78,99.2,0,24485,3749.6,37029,12573
4,78,99.2,0,28031,3749.6,37017,12564
4,78,99.2,0,31900,3749.6,37017,12562
4,78,99.2,0,35951,3749.6,37021,12567
4,78,99.2,0,40060,3749.6,37032,12572
4,78,99.2,0,44057,3749.6,37052,12583
4,78,99.2,0,47824,3749.6,37073,12596
4,78,99.2,0,51226,3749.6,37096,12609
4,78,99.2,0,54154,3749.6,37120,12628
4,78,99.2,0,56546,3749.6,37150,12645
4,78,99.2,8,58346,3749.6,37182,12663
4,78,99.2,0,59539,3749.6,37217,12685
4,78,99.2,0,60133,3749.6,37253,12706
4,78,99.2,0,60160,3749.6,37295,12733
4,78,99.2,0,59674,3749.6,37332,12758
4,78,99.2,0,58737,3749.6,37369,12783
4,78,99.2,0,57409,3749.6,37403,12802
4,78,99.2,0,55777,3749.6,37429,12822
4,78,99.2,0,53908,3749.6,37454,12839
4,78,99.2,0,51893,3749.6,37470,12846
4,78,99.2,0,49786,3749.6,37477,12851
4,78,99.2,0,47654,3749.6,37477,12852
4,78,99.2,0,45575,3749.6,37479,12854
4,78,99.2,0,43592,3749.6,37474,12852
4,78,99.2,0,41737,3749.6,37468,12848
4,78,99.2,0,40079,3749.6,37463,12845
4,78,99.2,0,38633,3749.6,37459,12844
4,78,99.2,0,37409,3749.6,37456,12841
4,78,99.2,0,36437,3749.6,37458,12844
4,78,99.2,0,35696,3749.6,37467,12847
4,78,99.2,0,35171,3749.6,37479,12858
4,78,99.2,0,34847,3749.6,37491,12863
4,78,99.2,0,34686,3749.6,37512,12873
4,78,99.2,0,34650,3749.6,37532,12888
4,78,99.2,0,34701,3749.6,37561,12904
4,78,99.2,0,34799,3749.6,37591,12923
4,78,99.2,0,34898,3749.6,37620,12941
4,78,99.2,0,34949,3749.6,37651,12959
4,78,99.2,0,34929,3749.6,37681,12979
4,78,99.2,0,34806,3749.6,37716,12998
4,78,99.2,0,34548,3749.6,37748,13022
4,78,99.2,0,34145,3749.6,37785,13044
4,78,99.2,0,33589,3749.6,37821,13070
4,78,99.2,0,32879,3749.6,37852,13087
4,78,99.2,0,32014,3749.6,37886,13108
4,78,99.2,0,31001,3749.6,37921,13134
4,78,99.2,0,29872,3749.6,37956,13152
4,78,99.2,0,28619,3749.6,37990,13175
4,78,99.2,0,27289,3749.6,38023,13196
4,78,99.2,0,25899,3749.6,38053,13212
4,78,99.2,0,24465,3749.6,38088,13235
4,78,99.2,0,23028,3749.6,38117,13256
4,78,99.2,0,21588,3749.6,38147,13277
4,78,99.2,0,20170,3749.6,38172,13292
4,78,99.2,0,18790,3749.6,38206,13313
4,78,99.2,0,17450,3749.6,38232,13332
4,78,99.2,0,16166,3749.6,38266,13351
4,78,99.2,0,14938,3749.6,38289,13367
4,78,99.2,0,13774,3749.6,38316,13383
4,78,99.2,0,12676,3749.6,38340,13400
4,78,99.2,0,11635,3749.6,38369,13421
4,78,99.2,0,10660,3749.6,38389,13437
4,78,99.2,0,9734,3749.6,38416,13450
4,78,99.2,0,8859,3749.6,38441,13469
