DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY,RED_ADC,IR_ADC
4,69,99.2,0,29306,3759.2,42833,29492
4,69,99.2,0,28954,3759.2,42840,29502
4,69,99.2,0,28484,3759.2,42850,29504
4,69,99.2,0,27859,3759.2,42851,29511
4,69,99.2,0,27154,3759.2,42849,29515
4,69,99.2,0,26331,3759.2,42851,29521
4,69,99.2,0,25389,3759.2,42853,29521
4,69,99.2,0,24368,3759.2,42860,29531
4,69,99.2,0,23305,3759.2,42867,29542
4,69,99.2,0,22240,3759.2,42866,29543
4,69,99.2,0,21134,3759.2,42871,29549
4,69,99.2,0,20026,3759.2,42875,29553
4,69,99.2,0,18956,3759.2,42882,29565
4,69,99.2,0,17924,3759.2,42880,29564
4,69,99.2,0,16969,3759.2,42880,29567
4,69,99.2,0,16092,3759.2,42877,29572
4,69,99.2,0,15293,3759.2,42878,29575
4,69,99.2,0,14573,3759.2,42869,29567
4,69,99.2,0,13930,3759.2,42863,29567
4,69,99.2,0,13366,3759.2,42849,29555
4,69,99.2,0,12921,3759.2,42820,29542
4,69,99.2,0,12554,3759.2,42787,29519
4,69,99.2,0,12384,3759.2,42744,29497
4,69,99.2,0,12411,3759.2,42708,29474
4,69,99.2,0,12674,3759.2,42674,29456
4,69,99.2,0,13175,3759.2,42654,29449
4,69,99.2,0,13991,3759.2,42639,29443
4,69,99.2,0,15124,3759.2,42621,29437
4,69,99.2,0,16574,3759.2,42611,29437
4,69,99.2,0,18341,3759.2,42598,29436
4,69,99.2,0,20309,3759.2,42583,29431
4,69,99.2,0,22399,3759.2,42566,29423
4,69,99.2,0,24612,3759.2,42542,29410
4,69,99.3,0,26791,3759.2,42510,29397
4,69,99.3,0,28976,3759.2,42474,29377
4,69,99.3,0,31088,3759.2,42435,29355
4,69,99.3,0,33128,3759.2,42397,29335
4,69,99.3,0,35055,3759.2,42363,29312
4,69,99.3,0,36908,3759.2,42331,29287
4,69,99.3,0,38727,3759.2,42295,29249
4,69,99.3,0,40591,3759.2,42246,29189
4,69,99.3,0,42540,3759.2,42172,29100
4,69,99.3,0,44655,3759.2,42108,29018
4,69,99.3,0,47096,3759.2,42067,28966
4,69,99.3,0,50025,3759.2,42042,28940
4,69,99.3,0,53523,3759.2,42033,28934
4,69,99.3,0,57708,3759.2,42038,28941
4,69,99.3,0,62258,3759.2,42062,28965
4,69,99.3,0,62258,3759.2,42101,29002
4,69,99.3,0,62258,3759.2,42149,29043
4,69,99.3,0,62258,3759.2,42197,29084
4,69,99.3,0,62258,3759.2,42240,29120
4,69,99.3,0,62258,3759.2,42284,29151
4,69,99.3,0,62258,3759.2,42324,29183
4,69,99.3,0,62258,3759.2,42353,29205
4,69,99.3,0,62258,3759.2,42376,29221
4,69,99.3,8,62258,3759.2,42390,29230
4,69,99.3,0,61838,3759.2,42394,29234
4,69,99.3,0,60852,3759.2,42400,29240
4,69,99.3,0,59374,3759.2,42414,29255
4,69,99.3,0,57478,3759.2,42432,29270
4,69,99.3,0,55255,3759.2,42468,29301
4,69,99.3,0,52850,3759.2,42500,29324
4,69,99.3,0,50334,3759.2,42527,29349
4,69,99.3,0,47799,3759.2,42551,29370
4,69,99.3,0,45317,3759.2,42578,29390
4,69,99.3,0,42904,3759.2,42608,29409
4,69,99.3,0,40616,3759.2,42634,29430
4,69,99.3,0,38469,3759.2,42656,29441
4,69,99.3,0,36501,3759.2,42671,29451
4,69,99.3,0,34656,3759.2,42693,29466
4,69,99.3,0,32990,3759.2,42712,29483
4,69,99.3,0,31484,3759.2,42736,29500
4,69,99.3,0,30104,3759.2,42760,29520
4,69,99.3,0,28868,3759.2,42792,29543
4,69,99.3,0,27721,3759.2,42819,29564
4,69,99.3,0,26628,3759.2,42842,29585
4,69,99.3,0,25588,3759.2,42863,29600
4,69,99.3,0,24601,3759.2,42881,29613
4,69,99.3,0,23593,3759.2,42897,29628
4,69,99.3,0,22584,3759.2,42909,29637
4,69,99.3,0,21572,3759.2,42920,29646
4,69,99.3,0,20521,3759.2,42927,29652
4,69,99.3,0,19488,3759.2,42931,29658
4,69,99.3,0,18453,3759.2,42947,29669
4,69,99.3,0,17436,3759.2,42968,29687
4,69,99.3,0,16456,3759.2,43001,29711
4,69,99.3,0,15513,3759.2,43025,29730
4,69,99.3,0,14608,3759.2,43045,29747
4,69,99.3,0,13779,3759.2,43059,29758
4,69,99.3,0,12968,3759.2,43075,29770
4,69,99.3,0,12177,3759.2,43091,29779
4,69,99.3,0,11423,3759.2,43131,29800
4,69,99.3,0,10689,3759.2,43186,29831
4,69,99.3,0,9956,3759.2,43223,29849
4,69,99.3,0,9223,3759.2,43244,29855
4,69,99.3,0,8490,3759.2,43260,29855
4,69,99.3,0,7758,3759.2,43259,29844
4,69,99.3,0,7027,3759.2,43257,29827
4,69,99.3,0,6316,3759.2,43251,29818
4,69,99.3,0,5663,3759.2,43259,29817
4,69,99.3,0,5087,3759.2,43277,29820
4,69,99.3,0,4627,3759.2,43288,29810
4,69,99.3,0,4281,3759.2,43272,29788
4,69,99.3,0,4108,3759.2,43242,29756
4,69,99.3,0,4087,3759.2,43194,29709
4,69,99.3,0,4296,3759.2,43160,29678
4,69,99.3,0,4732,3759.2,43138,29654
4,69,99.3,0,5416,3759.2,43129,29641
4,69,99.3,0,6365,3759.2,43150,29652
4,69,99.3,0,7561,3759.2,43211,29691
4,69,99.3,0,8966,3759.2,43294,29744
4,69,99.3,0,10522,3759.2,43401,29815
4,69,99.3,0,12135,3759.2,43478,29864
4,69,99.3,0,13671,3759.2,43535,29897
4,69,99.3,0,14997,3759.2,43549,29888
4,69,99.3,0,16036,3759.2,43534,29840
4,69,99.3,0,16712,3759.2,43501,29777
4,69,99.3,0,17023,3759.2,43481,29732
4,69,99.3,0,17028,3759.2,43468,29710
4,69,99.3,0,16783,3759.2,43446,29692
4,69,99.3,0,16403,3759.2,43419,29678
4,69,99.3,0,16023,3759.2,43381,29666
4,69,99.3,0,15700,3759.2,43348,29662
4,69,99.3,0,15532,3759.2,43310,29655
4,69,99.3,0,15576,3759.2,43257,29647
4,69,99.3,0,15851,3759.2,43191,29626
4,69,99.3,0,16398,3759.2,43136,29612
4,69,99.3,0,17177,3759.2,43101,29603
4,69,99.3,0,18189,3759.2,43068,29587
4,69,99.3,0,19415,3759.2,43021,29564
4,69,99.3,0,20799,3759.2,42986,29549
4,69,99.3,0,22282,3759.2,42951,29535
4,69,99.2,0,23865,3759.2,42901,29512
4,69,99.2,0,25490,3759.2,42817,29479
4,69,99.2,0,27140,3759.2,42703,29433
4,69,99.2,0,28833,3759.2,42524,29346
4,69,99.2,0,30512,3759.2,42287,29225
4,69,99.2,0,32276,3759.2,42029,29087
4,69,99.2,0,34184,3759.2,41779,28953
4,69,99.2,0,36356,3759.2,41538,28819
4,69,99.2,0,38889,3759.2,41294,28682
4,69,99.2,0,41944,3759.2,41040,28542
4,69,99.2,0,45638,3759.2,40760,28386
4,69,99.2,0,50069,3759.2,40445,28208
4,69,99.2,0,55334,3759.2,40079,27998
4,69,99.2,0,61466,3759.2,39653,27753
4,69,99.2,0,62258,3759.2,39191,27484
4,69,99.2,0,62258,3759.2,38705,27211
4,69,99.2,0,62258,3759.2,38183,26926
4,69,99.2,0,62258,3759.2,37645,26638
4,69,99.2,0,62258,3759.2,37079,26331
4,69,99.2,0,62258,3759.2,36497,26018
4,69,99.2,0,62258,3759.2,35973,25735
4,69,99.2,0,62258,3759.2,35582,25531
4,69,99.2,0,62258,3759.2,35282,25385
4,69,99.2,0,62258,3759.2,35042,25263
4,69,99.2,0,62258,3759.2,34846,25168
4,69,99.2,0,62258,3759.2,34704,25099
4,69,99.2,0,62258,3759.2,34612,25055
4,69,99.2,0,62258,3759.2,34546,25020
4,69,99.2,0,62258,3759.2,34492,24986
4,69,99.2,0,62258,3759.2,34416,24940
4,69,99.2,0,62258,3759.2,34316,24875
4,69,99.2,0,62258,3759.2,34220,24815
4,69,99.2,0,62258,3759.2,34151,24767
4,69,99.2,0,62258,3759.2,34103,24733
4,69,99.2,0,62258,3759.2,34076,24706
4,69,99.2,0,62258,3759.2,34061,24690
4,69,99.2,0,62258,3759.2,34074,24688
4,69,99.2,0,62258,3759.2,34124,24707
4,69,99.2,0,62202,3759.2,34197,24746
4,69,99.2,0,62029,3759.2,34293,24799
4,69,99.2,0,61758,3759.2,34399,24853
4,69,99.2,0,61408,3759.2,34500,24906
4,69,99.2,8,60988,3759.2,34578,24941
4,69,99.2,0,60511,3759.2,34631,24956
4,69,99.2,0,59984,3759.2,34642,24942
4,69,99.2,0,59425,3759.2,34629,24905
4,69,99.2,0,58841,3759.2,34599,24852
4,69,99.2,0,58244,3759.2,34556,24783
4,69,99.2,0,57652,3759.2,34508,24698
4,69,99.2,0,57077,3759.2,34471,24601
4,69,99.2,0,56539,3759.2,34421,24480
4,69,99.2,0,56057,3759.2,34357,24347
4,69,99.2,0,55645,3759.2,34267,24207
4,69,99.2,0,55321,3759.2,34139,24054
4,69,99.2,0,55099,3759.2,33945,23873
4,69,99.2,0,54986,3759.2,33716,23684
4,69,99.2,0,54997,3759.2,33455,23474
4,69,99.2,0,55133,3759.2,33144,23238
4,69,99.2,0,55402,3759.2,32806,22986
4,69,99.2,0,55807,3759.2,32497,22764
4,69,99.2,0,56345,3759.2,32254,22574
4,69,99.2,0,57015,3759.2,32068,22418
4,69,99.2,0,57804,3759.2,31933,22283
4,69,99.2,0,58699,3759.2,31777,22140
4,69,99.2,0,59679,3759.2,31563,21961
4,69,99.2,0,60725,3759.2,31280,21742
4,69,99.2,0,61809,3759.2,30945,21491
4,69,99.2,0,62258,3759.2,30572,21203
4,69,99.2,0,62258,3759.2,30138,20876
4,69,99.2,0,62258,3759.2,29685,20542
4,69,99.2,0,62258,3759.2,29309,20266
4,69,99.2,0,62474,3759.2,28961,20001
4,69,99.2,0,63742,3759.2,28634,19749
4,69,99.2,0,65058,3759.2,28322,19513
4,69,99.2,0,65535,3759.2,28025,19291
4,69,99.2,0,65535,3759.2,27766,19100
4,69,99.2,0,65535,3759.2,27545,18928
4,69,99.2,0,65535,3759.2,27344,18764
4,69,99.2,0,65535,3759.2,27169,18617
4,69,99.2,0,65535,3759.2,27012,18482
4,69,99.2,0,65535,3759.2,26877,18366
4,69,99.2,0,65535,3759.2,26737,18247
4,69,99.2,0,65535,3759.2,26582,18124
4,69,99.2,0,65535,3759.2,26420,17995
4,69,99.2,0,65535,3759.2,26259,17866
4,69,99.2,0,65535,3759.2,26087,17732
4,69,99.2,0,65535,3759.2,25867,17574
4,69,99.2,0,65535,3759.2,25640,17412
